No NaNs in numerical features, skipping
self.category_embeddings.weight.shape=torch.Size([34, 4])
self.category_embeddings.weight.shape=torch.Size([34, 4])
epoch: 0, Train MSE: 10.519910, Train CE:1.785751, Train MMD:0.000490, Train Triplet:1.198985, Val MSE:8.896836, Val CE:1.787304, Val MMD:0.000500, Val Triplet:0.511339
epoch: 1, Train MSE: 7.696508, Train CE:1.806552, Train MMD:0.000490, Train Triplet:1.238447, Val MSE:6.259415, Val CE:1.872237, Val MMD:0.000500, Val Triplet:0.486311
epoch: 2, Train MSE: 5.291872, Train CE:1.916727, Train MMD:0.000490, Train Triplet:1.216049, Val MSE:4.385763, Val CE:1.991282, Val MMD:0.000500, Val Triplet:0.472989
epoch: 3, Train MSE: 3.791207, Train CE:1.959395, Train MMD:0.000490, Train Triplet:1.191375, Val MSE:3.291820, Val CE:1.872607, Val MMD:0.000500, Val Triplet:0.464652
epoch: 4, Train MSE: 2.827265, Train CE:1.798726, Train MMD:0.000490, Train Triplet:1.112958, Val MSE:2.529332, Val CE:1.742430, Val MMD:0.000500, Val Triplet:0.461318
epoch: 5, Train MSE: 2.146191, Train CE:1.696237, Train MMD:0.000490, Train Triplet:1.025461, Val MSE:1.904260, Val CE:1.680542, Val MMD:0.000500, Val Triplet:0.505968
epoch: 6, Train MSE: 1.625737, Train CE:1.641874, Train MMD:0.000490, Train Triplet:0.905873, Val MSE:1.528168, Val CE:1.604411, Val MMD:0.000500, Val Triplet:0.513100
epoch: 7, Train MSE: 1.351261, Train CE:1.564568, Train MMD:0.000490, Train Triplet:0.988850, Val MSE:1.308414, Val CE:1.519657, Val MMD:0.000500, Val Triplet:0.477332
epoch: 8, Train MSE: 1.131343, Train CE:1.475556, Train MMD:0.000490, Train Triplet:1.103427, Val MSE:1.100206, Val CE:1.424409, Val MMD:0.000500, Val Triplet:0.517030
epoch: 9, Train MSE: 1.084161, Train CE:1.361926, Train MMD:0.000490, Train Triplet:1.174867, Val MSE:1.244366, Val CE:1.324617, Val MMD:0.000500, Val Triplet:0.486029
epoch: 10, Train MSE: 1.313619, Train CE:1.271796, Train MMD:0.000490, Train Triplet:0.927669, Val MSE:1.346345, Val CE:1.261803, Val MMD:0.000500, Val Triplet:0.489788
epoch: 11, Train MSE: 1.214163, Train CE:1.207675, Train MMD:0.000490, Train Triplet:0.799124, Val MSE:1.085859, Val CE:1.171291, Val MMD:0.000500, Val Triplet:0.528988
epoch: 12, Train MSE: 0.983709, Train CE:1.152736, Train MMD:0.000490, Train Triplet:0.897967, Val MSE:1.113286, Val CE:1.165104, Val MMD:0.000500, Val Triplet:0.494290
epoch: 13, Train MSE: 1.035925, Train CE:1.189497, Train MMD:0.000490, Train Triplet:0.928986, Val MSE:0.955518, Val CE:1.195070, Val MMD:0.000500, Val Triplet:0.474999
epoch: 14, Train MSE: 0.879346, Train CE:1.180540, Train MMD:0.000490, Train Triplet:0.611156, Val MSE:0.763051, Val CE:1.174171, Val MMD:0.000500, Val Triplet:0.000000
epoch: 15, Train MSE: 0.760120, Train CE:1.137880, Train MMD:0.000490, Train Triplet:0.834031, Val MSE:0.741328, Val CE:1.126629, Val MMD:0.000500, Val Triplet:0.690125
epoch: 16, Train MSE: 0.768476, Train CE:1.123684, Train MMD:0.000490, Train Triplet:0.529846, Val MSE:0.688141, Val CE:1.119930, Val MMD:0.000500, Val Triplet:0.508342
epoch: 17, Train MSE: 0.677764, Train CE:1.085031, Train MMD:0.000490, Train Triplet:0.568046, Val MSE:0.607908, Val CE:1.049977, Val MMD:0.000500, Val Triplet:0.000000
epoch: 18, Train MSE: 0.605732, Train CE:1.026737, Train MMD:0.000490, Train Triplet:0.524795, Val MSE:0.576138, Val CE:1.002076, Val MMD:0.000500, Val Triplet:0.000000
epoch: 19, Train MSE: 0.564933, Train CE:0.995096, Train MMD:0.000490, Train Triplet:0.534853, Val MSE:0.540545, Val CE:0.979874, Val MMD:0.000501, Val Triplet:0.000000
epoch: 20, Train MSE: 0.548031, Train CE:0.976642, Train MMD:0.000491, Train Triplet:0.563117, Val MSE:0.517779, Val CE:0.980846, Val MMD:0.000502, Val Triplet:0.451770
epoch: 21, Train MSE: 0.520575, Train CE:0.989572, Train MMD:0.000494, Train Triplet:0.588924, Val MSE:0.502548, Val CE:0.999111, Val MMD:0.000505, Val Triplet:0.465711
epoch: 22, Train MSE: 0.511343, Train CE:1.005733, Train MMD:0.000498, Train Triplet:0.565549, Val MSE:0.503277, Val CE:1.014398, Val MMD:0.000511, Val Triplet:0.450153
epoch: 23, Train MSE: 0.498196, Train CE:1.009571, Train MMD:0.000507, Train Triplet:0.559416, Val MSE:0.474981, Val CE:1.005506, Val MMD:0.000522, Val Triplet:0.419653
epoch: 24, Train MSE: 0.468438, Train CE:0.981947, Train MMD:0.000526, Train Triplet:0.549913, Val MSE:0.454640, Val CE:0.966851, Val MMD:0.000547, Val Triplet:0.455560
epoch: 25, Train MSE: 0.457877, Train CE:0.940120, Train MMD:0.000573, Train Triplet:0.548856, Val MSE:0.441753, Val CE:0.925632, Val MMD:0.000605, Val Triplet:0.444161
epoch: 26, Train MSE: 0.451353, Train CE:0.905188, Train MMD:0.000665, Train Triplet:0.537514, Val MSE:0.427218, Val CE:0.890608, Val MMD:0.000715, Val Triplet:0.483905
epoch: 27, Train MSE: 0.439051, Train CE:0.879338, Train MMD:0.000821, Train Triplet:0.528881, Val MSE:0.406440, Val CE:0.859935, Val MMD:0.000884, Val Triplet:0.457715
epoch: 28, Train MSE: 0.415336, Train CE:0.849018, Train MMD:0.000998, Train Triplet:0.512732, Val MSE:0.397489, Val CE:0.834002, Val MMD:0.001000, Val Triplet:0.422324
epoch: 29, Train MSE: 0.426379, Train CE:0.827665, Train MMD:0.001183, Train Triplet:0.498034, Val MSE:0.402993, Val CE:0.818029, Val MMD:0.001180, Val Triplet:0.468319
Learning rate updated: 0.00095
epoch: 30, Train MSE: 0.417982, Train CE:0.807795, Train MMD:0.001405, Train Triplet:0.490233, Val MSE:0.395280, Val CE:0.798785, Val MMD:0.001405, Val Triplet:0.457702
epoch: 31, Train MSE: 0.414459, Train CE:0.789855, Train MMD:0.001659, Train Triplet:0.489245, Val MSE:0.388541, Val CE:0.782518, Val MMD:0.001643, Val Triplet:0.472518
epoch: 32, Train MSE: 0.413207, Train CE:0.771304, Train MMD:0.002002, Train Triplet:0.503827, Val MSE:0.397176, Val CE:0.768386, Val MMD:0.001975, Val Triplet:0.438680
epoch: 33, Train MSE: 0.423629, Train CE:0.760041, Train MMD:0.002284, Train Triplet:0.501313, Val MSE:0.423672, Val CE:0.759313, Val MMD:0.002298, Val Triplet:0.451957
epoch: 34, Train MSE: 0.439071, Train CE:0.739440, Train MMD:0.002749, Train Triplet:0.446359, Val MSE:0.417066, Val CE:0.728915, Val MMD:0.003025, Val Triplet:0.461222
epoch: 35, Train MSE: 0.421533, Train CE:0.713298, Train MMD:0.003963, Train Triplet:0.410075, Val MSE:0.408294, Val CE:0.709225, Val MMD:0.004672, Val Triplet:0.015472
epoch: 36, Train MSE: 0.424667, Train CE:0.697869, Train MMD:0.006078, Train Triplet:0.372428, Val MSE:0.405929, Val CE:0.694447, Val MMD:0.006670, Val Triplet:0.000000
epoch: 37, Train MSE: 0.422066, Train CE:0.686458, Train MMD:0.008071, Train Triplet:0.399422, Val MSE:0.431940, Val CE:0.687553, Val MMD:0.007998, Val Triplet:0.000000
epoch: 38, Train MSE: 0.431003, Train CE:0.677353, Train MMD:0.008625, Train Triplet:0.290049, Val MSE:0.425309, Val CE:0.666250, Val MMD:0.008173, Val Triplet:0.000000
epoch: 39, Train MSE: 0.438597, Train CE:0.662080, Train MMD:0.009185, Train Triplet:0.336589, Val MSE:0.444137, Val CE:0.658645, Val MMD:0.008849, Val Triplet:0.000000
epoch: 40, Train MSE: 0.468911, Train CE:0.662187, Train MMD:0.009142, Train Triplet:0.412014, Val MSE:0.520642, Val CE:0.669449, Val MMD:0.007412, Val Triplet:0.000000
epoch: 41, Train MSE: 0.503728, Train CE:0.678663, Train MMD:0.007379, Train Triplet:0.333233, Val MSE:0.498980, Val CE:0.655112, Val MMD:0.006036, Val Triplet:0.000000
epoch: 42, Train MSE: 0.470672, Train CE:0.636821, Train MMD:0.006486, Train Triplet:0.611104, Val MSE:0.418917, Val CE:0.619494, Val MMD:0.005720, Val Triplet:0.000000
epoch: 43, Train MSE: 0.430318, Train CE:0.596016, Train MMD:0.006964, Train Triplet:0.368280, Val MSE:0.381545, Val CE:0.593846, Val MMD:0.007769, Val Triplet:0.000000
epoch: 44, Train MSE: 0.430648, Train CE:0.605301, Train MMD:0.011351, Train Triplet:0.510213, Val MSE:0.461424, Val CE:0.683755, Val MMD:0.012476, Val Triplet:0.000000
epoch: 45, Train MSE: 0.631703, Train CE:0.752849, Train MMD:0.011387, Train Triplet:0.510379, Val MSE:0.734327, Val CE:0.860849, Val MMD:0.010106, Val Triplet:0.472404
epoch: 46, Train MSE: 0.640210, Train CE:0.822656, Train MMD:0.016191, Train Triplet:0.414575, Val MSE:0.532843, Val CE:0.671869, Val MMD:0.020571, Val Triplet:0.000000
epoch: 47, Train MSE: 0.507268, Train CE:0.639057, Train MMD:0.026406, Train Triplet:0.254159, Val MSE:0.455578, Val CE:0.609606, Val MMD:0.029519, Val Triplet:0.000000
epoch: 48, Train MSE: 0.462193, Train CE:0.587379, Train MMD:0.038837, Train Triplet:0.057127, Val MSE:0.474132, Val CE:0.576201, Val MMD:0.036895, Val Triplet:0.000000
epoch: 49, Train MSE: 0.483161, Train CE:0.563311, Train MMD:0.034724, Train Triplet:0.000000, Val MSE:0.478290, Val CE:0.542588, Val MMD:0.026487, Val Triplet:0.000000
epoch: 50, Train MSE: 0.450552, Train CE:0.532003, Train MMD:0.029692, Train Triplet:0.023945, Val MSE:0.392760, Val CE:0.519259, Val MMD:0.026621, Val Triplet:0.000000
epoch: 51, Train MSE: 0.401862, Train CE:0.514494, Train MMD:0.024277, Train Triplet:0.000000, Val MSE:0.374442, Val CE:0.501881, Val MMD:0.016240, Val Triplet:0.000000
epoch: 52, Train MSE: 0.382395, Train CE:0.489283, Train MMD:0.016152, Train Triplet:0.000000, Val MSE:0.353135, Val CE:0.490216, Val MMD:0.014447, Val Triplet:0.000000
epoch: 53, Train MSE: 0.357469, Train CE:0.474154, Train MMD:0.018008, Train Triplet:0.000000, Val MSE:0.323569, Val CE:0.477505, Val MMD:0.018860, Val Triplet:0.000000
epoch: 54, Train MSE: 0.347571, Train CE:0.456150, Train MMD:0.021564, Train Triplet:0.000000, Val MSE:0.309516, Val CE:0.460289, Val MMD:0.020089, Val Triplet:0.000000
epoch: 55, Train MSE: 0.321471, Train CE:0.438266, Train MMD:0.021363, Train Triplet:0.000000, Val MSE:0.293331, Val CE:0.447314, Val MMD:0.019493, Val Triplet:0.000000
epoch: 56, Train MSE: 0.304414, Train CE:0.424729, Train MMD:0.019658, Train Triplet:0.000000, Val MSE:0.278981, Val CE:0.434686, Val MMD:0.017356, Val Triplet:0.000000
epoch: 57, Train MSE: 0.294328, Train CE:0.413477, Train MMD:0.019086, Train Triplet:0.000000, Val MSE:0.266923, Val CE:0.422745, Val MMD:0.018038, Val Triplet:0.000000
epoch: 58, Train MSE: 0.279981, Train CE:0.402312, Train MMD:0.019152, Train Triplet:0.000000, Val MSE:0.255527, Val CE:0.413468, Val MMD:0.018417, Val Triplet:0.000000
epoch: 59, Train MSE: 0.262725, Train CE:0.393416, Train MMD:0.020098, Train Triplet:0.000000, Val MSE:0.237478, Val CE:0.401194, Val MMD:0.019476, Val Triplet:0.000000
epoch: 60, Train MSE: 0.245779, Train CE:0.382188, Train MMD:0.020882, Train Triplet:0.000000, Val MSE:0.224132, Val CE:0.393108, Val MMD:0.019937, Val Triplet:0.000000
epoch: 61, Train MSE: 0.232632, Train CE:0.375098, Train MMD:0.022080, Train Triplet:0.000000, Val MSE:0.205992, Val CE:0.383466, Val MMD:0.021098, Val Triplet:0.000000
epoch: 62, Train MSE: 0.218985, Train CE:0.363129, Train MMD:0.023200, Train Triplet:0.000000, Val MSE:0.195640, Val CE:0.372964, Val MMD:0.022598, Val Triplet:0.000000
