No NaNs in numerical features, skipping
self.category_embeddings.weight.shape=torch.Size([34, 4])
self.category_embeddings.weight.shape=torch.Size([34, 4])
epoch: 0, Train MSE: 10.069184, Train CE:1.540077, Train MMD:0.000490, Train Triplet:1.273454, Val MSE:8.553522, Val CE:1.601854, Val MMD:0.000500, Val Triplet:0.492986
epoch: 1, Train MSE: 8.011739, Train CE:1.598445, Train MMD:0.000492, Train Triplet:1.081662, Val MSE:7.134946, Val CE:1.674668, Val MMD:0.000508, Val Triplet:0.496005
epoch: 2, Train MSE: 6.671075, Train CE:1.633549, Train MMD:0.000554, Train Triplet:1.067740, Val MSE:6.075719, Val CE:1.653342, Val MMD:0.000681, Val Triplet:0.468533
epoch: 3, Train MSE: 5.565899, Train CE:1.588141, Train MMD:0.001249, Train Triplet:0.948255, Val MSE:4.982657, Val CE:1.575957, Val MMD:0.002036, Val Triplet:0.479748
epoch: 4, Train MSE: 4.705142, Train CE:1.525457, Train MMD:0.003154, Train Triplet:1.061844, Val MSE:4.757893, Val CE:1.492989, Val MMD:0.004223, Val Triplet:0.500622
epoch: 5, Train MSE: 4.125446, Train CE:1.492628, Train MMD:0.006291, Train Triplet:1.072363, Val MSE:3.246533, Val CE:1.512850, Val MMD:0.009135, Val Triplet:0.485928
epoch: 6, Train MSE: 2.497581, Train CE:1.467815, Train MMD:0.012169, Train Triplet:1.184499, Val MSE:1.816507, Val CE:1.398260, Val MMD:0.013870, Val Triplet:0.503174
epoch: 7, Train MSE: 1.447845, Train CE:1.363468, Train MMD:0.018986, Train Triplet:0.678195, Val MSE:1.366431, Val CE:1.260788, Val MMD:0.019705, Val Triplet:0.412170
epoch: 8, Train MSE: 1.185770, Train CE:1.291676, Train MMD:0.022356, Train Triplet:0.499028, Val MSE:1.325159, Val CE:1.227152, Val MMD:0.022595, Val Triplet:0.508097
epoch: 9, Train MSE: 1.210995, Train CE:1.256192, Train MMD:0.026754, Train Triplet:0.473402, Val MSE:1.311789, Val CE:1.184752, Val MMD:0.027951, Val Triplet:0.000000
epoch: 10, Train MSE: 1.065732, Train CE:1.216268, Train MMD:0.028188, Train Triplet:0.512889, Val MSE:1.217218, Val CE:1.151774, Val MMD:0.024888, Val Triplet:0.000000
epoch: 11, Train MSE: 1.059415, Train CE:1.168743, Train MMD:0.025220, Train Triplet:0.521469, Val MSE:1.342562, Val CE:1.104883, Val MMD:0.025083, Val Triplet:0.000000
epoch: 12, Train MSE: 1.094094, Train CE:1.118516, Train MMD:0.025354, Train Triplet:0.506067, Val MSE:1.313717, Val CE:1.060071, Val MMD:0.025642, Val Triplet:0.000000
epoch: 13, Train MSE: 1.000152, Train CE:1.071100, Train MMD:0.025771, Train Triplet:0.501424, Val MSE:1.240633, Val CE:1.027237, Val MMD:0.026135, Val Triplet:0.000000
epoch: 14, Train MSE: 1.037260, Train CE:1.036096, Train MMD:0.026493, Train Triplet:0.498304, Val MSE:1.325117, Val CE:0.997278, Val MMD:0.024779, Val Triplet:0.000000
epoch: 15, Train MSE: 1.046897, Train CE:1.005933, Train MMD:0.024746, Train Triplet:0.520408, Val MSE:1.263120, Val CE:0.969714, Val MMD:0.025499, Val Triplet:0.000000
epoch: 16, Train MSE: 1.009769, Train CE:0.966198, Train MMD:0.025334, Train Triplet:0.498728, Val MSE:1.273052, Val CE:0.936648, Val MMD:0.022682, Val Triplet:0.000000
epoch: 17, Train MSE: 1.007266, Train CE:0.934244, Train MMD:0.022674, Train Triplet:0.494378, Val MSE:1.226196, Val CE:0.896530, Val MMD:0.022858, Val Triplet:0.000000
epoch: 18, Train MSE: 0.951220, Train CE:0.898405, Train MMD:0.024146, Train Triplet:0.500335, Val MSE:1.135332, Val CE:0.875132, Val MMD:0.024931, Val Triplet:0.000000
epoch: 19, Train MSE: 0.887620, Train CE:0.884886, Train MMD:0.024894, Train Triplet:0.498306, Val MSE:1.071870, Val CE:0.860124, Val MMD:0.025162, Val Triplet:0.000000
epoch: 20, Train MSE: 0.834795, Train CE:0.865157, Train MMD:0.025591, Train Triplet:0.523938, Val MSE:1.043689, Val CE:0.839523, Val MMD:0.026449, Val Triplet:0.000000
epoch: 21, Train MSE: 0.841601, Train CE:0.849048, Train MMD:0.027226, Train Triplet:0.510350, Val MSE:1.009521, Val CE:0.830543, Val MMD:0.030874, Val Triplet:0.000000
epoch: 22, Train MSE: 0.787875, Train CE:0.842693, Train MMD:0.031751, Train Triplet:0.509404, Val MSE:0.948746, Val CE:0.837199, Val MMD:0.035886, Val Triplet:0.000000
epoch: 23, Train MSE: 0.729550, Train CE:0.862797, Train MMD:0.038006, Train Triplet:0.501064, Val MSE:0.873943, Val CE:0.899713, Val MMD:0.043384, Val Triplet:0.528787
epoch: 24, Train MSE: 0.807194, Train CE:0.896528, Train MMD:0.044848, Train Triplet:0.499393, Val MSE:1.036273, Val CE:0.854587, Val MMD:0.049292, Val Triplet:0.000000
epoch: 25, Train MSE: 0.744003, Train CE:0.861758, Train MMD:0.053880, Train Triplet:0.492295, Val MSE:0.993696, Val CE:0.873377, Val MMD:0.066495, Val Triplet:0.487928
epoch: 26, Train MSE: 0.898528, Train CE:0.817089, Train MMD:0.068079, Train Triplet:0.408234, Val MSE:1.518549, Val CE:0.806931, Val MMD:0.072217, Val Triplet:0.000000
epoch: 27, Train MSE: 1.086827, Train CE:0.772083, Train MMD:0.077445, Train Triplet:0.086718, Val MSE:1.556388, Val CE:0.773849, Val MMD:0.083512, Val Triplet:0.000000
epoch: 28, Train MSE: 0.987581, Train CE:0.735007, Train MMD:0.086495, Train Triplet:0.000000, Val MSE:1.261020, Val CE:0.735605, Val MMD:0.088262, Val Triplet:0.000000
epoch: 29, Train MSE: 0.834874, Train CE:0.708358, Train MMD:0.088454, Train Triplet:0.000000, Val MSE:1.005563, Val CE:0.710220, Val MMD:0.089867, Val Triplet:0.000000
epoch: 30, Train MSE: 0.745719, Train CE:0.697050, Train MMD:0.088960, Train Triplet:0.000000, Val MSE:0.850550, Val CE:0.695501, Val MMD:0.089890, Val Triplet:0.000000
epoch: 31, Train MSE: 0.643764, Train CE:0.687059, Train MMD:0.089503, Train Triplet:0.000000, Val MSE:0.745317, Val CE:0.681336, Val MMD:0.089176, Val Triplet:0.000000
epoch: 32, Train MSE: 0.580485, Train CE:0.670805, Train MMD:0.088789, Train Triplet:0.000000, Val MSE:0.666502, Val CE:0.654847, Val MMD:0.088024, Val Triplet:0.000000
epoch: 33, Train MSE: 0.524641, Train CE:0.638041, Train MMD:0.085239, Train Triplet:0.000000, Val MSE:0.611649, Val CE:0.629882, Val MMD:0.086749, Val Triplet:0.000000
epoch: 34, Train MSE: 0.470282, Train CE:0.614616, Train MMD:0.084603, Train Triplet:0.000000, Val MSE:0.549673, Val CE:0.615610, Val MMD:0.085561, Val Triplet:0.000000
epoch: 35, Train MSE: 0.425479, Train CE:0.604256, Train MMD:0.083320, Train Triplet:0.000000, Val MSE:0.500479, Val CE:0.604768, Val MMD:0.084317, Val Triplet:0.000000
epoch: 36, Train MSE: 0.374724, Train CE:0.589755, Train MMD:0.082812, Train Triplet:0.000000, Val MSE:0.458370, Val CE:0.591148, Val MMD:0.083232, Val Triplet:0.000000
epoch: 37, Train MSE: 0.344066, Train CE:0.575415, Train MMD:0.081286, Train Triplet:0.000000, Val MSE:0.413040, Val CE:0.577285, Val MMD:0.082214, Val Triplet:0.000000
epoch: 38, Train MSE: 0.309470, Train CE:0.561795, Train MMD:0.080753, Train Triplet:0.000000, Val MSE:0.391091, Val CE:0.569556, Val MMD:0.081294, Val Triplet:0.000000
epoch: 39, Train MSE: 0.286068, Train CE:0.552429, Train MMD:0.079496, Train Triplet:0.000000, Val MSE:0.357010, Val CE:0.555685, Val MMD:0.080457, Val Triplet:0.000000
epoch: 40, Train MSE: 0.267454, Train CE:0.534516, Train MMD:0.079211, Train Triplet:0.000000, Val MSE:0.336335, Val CE:0.545917, Val MMD:0.079662, Val Triplet:0.000000
epoch: 41, Train MSE: 0.252617, Train CE:0.527951, Train MMD:0.077623, Train Triplet:0.000000, Val MSE:0.312757, Val CE:0.534509, Val MMD:0.078941, Val Triplet:0.000000
epoch: 42, Train MSE: 0.240156, Train CE:0.518025, Train MMD:0.075724, Train Triplet:0.000000, Val MSE:0.294404, Val CE:0.525552, Val MMD:0.078224, Val Triplet:0.000000
epoch: 43, Train MSE: 0.218659, Train CE:0.503129, Train MMD:0.076720, Train Triplet:0.000000, Val MSE:0.276606, Val CE:0.514663, Val MMD:0.077573, Val Triplet:0.000000
epoch: 44, Train MSE: 0.208250, Train CE:0.497425, Train MMD:0.074917, Train Triplet:0.000000, Val MSE:0.257529, Val CE:0.504399, Val MMD:0.077049, Val Triplet:0.000000
epoch: 45, Train MSE: 0.198145, Train CE:0.487015, Train MMD:0.074255, Train Triplet:0.000000, Val MSE:0.244392, Val CE:0.494439, Val MMD:0.076471, Val Triplet:0.000000
epoch: 46, Train MSE: 0.186881, Train CE:0.478359, Train MMD:0.074255, Train Triplet:0.000000, Val MSE:0.233214, Val CE:0.485566, Val MMD:0.075952, Val Triplet:0.000000
epoch: 47, Train MSE: 0.177770, Train CE:0.469835, Train MMD:0.073346, Train Triplet:0.000000, Val MSE:0.221253, Val CE:0.476510, Val MMD:0.075475, Val Triplet:0.000000
epoch: 48, Train MSE: 0.167446, Train CE:0.460393, Train MMD:0.073375, Train Triplet:0.000000, Val MSE:0.211134, Val CE:0.466442, Val MMD:0.075020, Val Triplet:0.000000
epoch: 49, Train MSE: 0.164658, Train CE:0.448644, Train MMD:0.072551, Train Triplet:0.000000, Val MSE:0.203205, Val CE:0.458116, Val MMD:0.074547, Val Triplet:0.000000
epoch: 50, Train MSE: 0.154451, Train CE:0.443623, Train MMD:0.072216, Train Triplet:0.000000, Val MSE:0.192846, Val CE:0.447842, Val MMD:0.074091, Val Triplet:0.000000
epoch: 51, Train MSE: 0.151200, Train CE:0.432959, Train MMD:0.071886, Train Triplet:0.000000, Val MSE:0.182600, Val CE:0.437879, Val MMD:0.073631, Val Triplet:0.000000
epoch: 52, Train MSE: 0.140351, Train CE:0.421771, Train MMD:0.072191, Train Triplet:0.000000, Val MSE:0.178347, Val CE:0.429751, Val MMD:0.073160, Val Triplet:0.000000
epoch: 53, Train MSE: 0.137636, Train CE:0.414236, Train MMD:0.070677, Train Triplet:0.000000, Val MSE:0.167206, Val CE:0.420125, Val MMD:0.072705, Val Triplet:0.000000
epoch: 54, Train MSE: 0.133038, Train CE:0.405652, Train MMD:0.070365, Train Triplet:0.000000, Val MSE:0.163841, Val CE:0.411912, Val MMD:0.072255, Val Triplet:0.000000
epoch: 55, Train MSE: 0.125019, Train CE:0.397630, Train MMD:0.070169, Train Triplet:0.000000, Val MSE:0.155956, Val CE:0.402957, Val MMD:0.071807, Val Triplet:0.000000
epoch: 56, Train MSE: 0.121996, Train CE:0.389740, Train MMD:0.068831, Train Triplet:0.000000, Val MSE:0.150223, Val CE:0.394782, Val MMD:0.071338, Val Triplet:0.000000
epoch: 57, Train MSE: 0.117634, Train CE:0.383826, Train MMD:0.069071, Train Triplet:0.000000, Val MSE:0.148323, Val CE:0.386938, Val MMD:0.070870, Val Triplet:0.000000
epoch: 58, Train MSE: 0.112549, Train CE:0.374889, Train MMD:0.067873, Train Triplet:0.000000, Val MSE:0.142529, Val CE:0.379103, Val MMD:0.070421, Val Triplet:0.000000
epoch: 59, Train MSE: 0.109941, Train CE:0.365880, Train MMD:0.068284, Train Triplet:0.000000, Val MSE:0.139297, Val CE:0.371167, Val MMD:0.069985, Val Triplet:0.000000
