No NaNs in numerical features, skipping
self.category_embeddings.weight.shape=torch.Size([34, 4])
self.category_embeddings.weight.shape=torch.Size([34, 4])
epoch: 0, Train MSE: 6.878392, Train CE:1.720450, Train MMD:0.000490, Train Triplet:1.226102, Val MSE:4.941569, Val CE:1.800005, Val MMD:0.000500, Val Triplet:0.505350
epoch: 1, Train MSE: 4.020438, Train CE:1.774992, Train MMD:0.000490, Train Triplet:1.157931, Val MSE:2.985384, Val CE:1.891881, Val MMD:0.000500, Val Triplet:0.496051
epoch: 2, Train MSE: 2.568218, Train CE:1.815363, Train MMD:0.000490, Train Triplet:1.122810, Val MSE:2.230347, Val CE:1.890075, Val MMD:0.000500, Val Triplet:0.499836
epoch: 3, Train MSE: 1.982283, Train CE:1.804395, Train MMD:0.000490, Train Triplet:0.989859, Val MSE:1.745567, Val CE:1.902544, Val MMD:0.000500, Val Triplet:0.488494
epoch: 4, Train MSE: 1.567860, Train CE:1.807775, Train MMD:0.000491, Train Triplet:1.027067, Val MSE:1.469040, Val CE:1.838400, Val MMD:0.000502, Val Triplet:0.513021
epoch: 5, Train MSE: 1.424939, Train CE:1.674697, Train MMD:0.000492, Train Triplet:0.987996, Val MSE:1.582863, Val CE:1.635876, Val MMD:0.000502, Val Triplet:0.499035
epoch: 6, Train MSE: 1.581534, Train CE:1.525541, Train MMD:0.000495, Train Triplet:0.671832, Val MSE:1.567897, Val CE:1.572150, Val MMD:0.000509, Val Triplet:0.474372
epoch: 7, Train MSE: 1.489261, Train CE:1.485350, Train MMD:0.000513, Train Triplet:0.516470, Val MSE:1.316981, Val CE:1.548506, Val MMD:0.000533, Val Triplet:0.409973
epoch: 8, Train MSE: 1.141445, Train CE:1.496105, Train MMD:0.000572, Train Triplet:0.523026, Val MSE:1.056367, Val CE:1.557242, Val MMD:0.000615, Val Triplet:0.372660
epoch: 9, Train MSE: 0.972205, Train CE:1.478874, Train MMD:0.000730, Train Triplet:0.515669, Val MSE:0.952212, Val CE:1.507840, Val MMD:0.000723, Val Triplet:0.526005
epoch: 10, Train MSE: 0.882031, Train CE:1.399539, Train MMD:0.000822, Train Triplet:0.536619, Val MSE:0.899193, Val CE:1.398697, Val MMD:0.000835, Val Triplet:0.402242
epoch: 11, Train MSE: 0.843050, Train CE:1.299296, Train MMD:0.001224, Train Triplet:0.546315, Val MSE:0.892885, Val CE:1.300469, Val MMD:0.001532, Val Triplet:0.443658
epoch: 12, Train MSE: 0.837703, Train CE:1.216803, Train MMD:0.002958, Train Triplet:0.540054, Val MSE:0.890978, Val CE:1.219955, Val MMD:0.003702, Val Triplet:0.471110
epoch: 13, Train MSE: 0.820928, Train CE:1.151375, Train MMD:0.006101, Train Triplet:0.536104, Val MSE:0.884806, Val CE:1.160402, Val MMD:0.006103, Val Triplet:0.420694
epoch: 14, Train MSE: 0.806135, Train CE:1.110872, Train MMD:0.008465, Train Triplet:0.518485, Val MSE:0.863973, Val CE:1.123484, Val MMD:0.007270, Val Triplet:0.463062
epoch: 15, Train MSE: 0.779818, Train CE:1.081599, Train MMD:0.009477, Train Triplet:0.509510, Val MSE:0.836562, Val CE:1.091015, Val MMD:0.007833, Val Triplet:0.462150
