No NaNs in numerical features, skipping
self.category_embeddings.weight.shape=torch.Size([3, 4])
self.category_embeddings.weight.shape=torch.Size([3, 4])
epoch: 0, Train MSE: 1.960938, Train CE:1.195517, Train MMD:0.000758, Train Triplet:0.933379, Val MSE:1.834221, Val CE:0.913223, Val MMD:0.001474, Val Triplet:0.518422
epoch: 1, Train MSE: 1.717506, Train CE:1.105314, Train MMD:0.000833, Train Triplet:0.946664, Val MSE:1.655159, Val CE:0.822756, Val MMD:0.001668, Val Triplet:0.520844
epoch: 2, Train MSE: 1.573570, Train CE:1.068867, Train MMD:0.000941, Train Triplet:0.845604, Val MSE:1.557548, Val CE:0.777189, Val MMD:0.001881, Val Triplet:0.518138
epoch: 3, Train MSE: 1.390806, Train CE:1.050588, Train MMD:0.001163, Train Triplet:0.887782, Val MSE:1.394094, Val CE:0.761790, Val MMD:0.002226, Val Triplet:0.268677
epoch: 4, Train MSE: 1.311980, Train CE:1.038264, Train MMD:0.001484, Train Triplet:0.619650, Val MSE:1.321757, Val CE:0.744598, Val MMD:0.002665, Val Triplet:0.391312
epoch: 5, Train MSE: 1.182734, Train CE:1.025139, Train MMD:0.001864, Train Triplet:0.756353, Val MSE:1.232579, Val CE:0.733494, Val MMD:0.003564, Val Triplet:0.621115
epoch: 6, Train MSE: 1.114536, Train CE:1.007421, Train MMD:0.002413, Train Triplet:0.534502, Val MSE:1.126241, Val CE:0.737323, Val MMD:0.004223, Val Triplet:0.475627
epoch: 7, Train MSE: 1.004557, Train CE:1.008406, Train MMD:0.002877, Train Triplet:0.466140, Val MSE:0.972985, Val CE:0.734544, Val MMD:0.005064, Val Triplet:0.494943
epoch: 8, Train MSE: 0.882248, Train CE:1.004304, Train MMD:0.003701, Train Triplet:0.714561, Val MSE:0.870354, Val CE:0.741170, Val MMD:0.006276, Val Triplet:0.456534
epoch: 9, Train MSE: 0.761422, Train CE:1.010476, Train MMD:0.004290, Train Triplet:0.615841, Val MSE:0.813794, Val CE:0.729118, Val MMD:0.007341, Val Triplet:0.459007
epoch: 10, Train MSE: 0.717391, Train CE:1.003103, Train MMD:0.005139, Train Triplet:1.240407, Val MSE:0.800909, Val CE:0.708783, Val MMD:0.009222, Val Triplet:0.495968
epoch: 11, Train MSE: 0.703409, Train CE:0.970840, Train MMD:0.005943, Train Triplet:1.151138, Val MSE:0.825849, Val CE:0.695408, Val MMD:0.011086, Val Triplet:0.482110
epoch: 12, Train MSE: 0.758346, Train CE:0.943539, Train MMD:0.006894, Train Triplet:0.697406, Val MSE:0.909932, Val CE:0.661818, Val MMD:0.014252, Val Triplet:0.509000
epoch: 13, Train MSE: 0.751759, Train CE:0.898059, Train MMD:0.008405, Train Triplet:0.435352, Val MSE:0.984952, Val CE:0.601338, Val MMD:0.017997, Val Triplet:0.435907
epoch: 14, Train MSE: 0.781359, Train CE:0.841141, Train MMD:0.010089, Train Triplet:0.438936, Val MSE:0.981742, Val CE:0.547325, Val MMD:0.020842, Val Triplet:0.501767
epoch: 15, Train MSE: 0.816319, Train CE:0.795216, Train MMD:0.012322, Train Triplet:0.385245, Val MSE:0.983634, Val CE:0.500848, Val MMD:0.023947, Val Triplet:0.442910
epoch: 16, Train MSE: 0.830717, Train CE:0.761777, Train MMD:0.015404, Train Triplet:0.331752, Val MSE:0.946371, Val CE:0.464312, Val MMD:0.032027, Val Triplet:0.000000
epoch: 17, Train MSE: 0.827676, Train CE:0.732819, Train MMD:0.019845, Train Triplet:0.042908, Val MSE:0.944941, Val CE:0.440724, Val MMD:0.039311, Val Triplet:0.000000
epoch: 18, Train MSE: 0.842693, Train CE:0.700918, Train MMD:0.023746, Train Triplet:0.001695, Val MSE:0.960704, Val CE:0.411263, Val MMD:0.046382, Val Triplet:0.000000
epoch: 19, Train MSE: 0.821623, Train CE:0.667080, Train MMD:0.028508, Train Triplet:0.223165, Val MSE:0.971002, Val CE:0.385515, Val MMD:0.057386, Val Triplet:0.000000
epoch: 20, Train MSE: 0.811176, Train CE:0.632867, Train MMD:0.033366, Train Triplet:0.711586, Val MSE:1.050187, Val CE:0.361476, Val MMD:0.062598, Val Triplet:0.000000
epoch: 21, Train MSE: 0.871681, Train CE:0.615126, Train MMD:0.037294, Train Triplet:0.501131, Val MSE:1.087054, Val CE:0.338250, Val MMD:0.069146, Val Triplet:0.544298
epoch: 22, Train MSE: 0.892489, Train CE:0.580400, Train MMD:0.041519, Train Triplet:0.522240, Val MSE:1.061763, Val CE:0.314464, Val MMD:0.076852, Val Triplet:0.000000
epoch: 23, Train MSE: 0.847357, Train CE:0.556214, Train MMD:0.047264, Train Triplet:0.273244, Val MSE:1.026777, Val CE:0.295374, Val MMD:0.087396, Val Triplet:0.000000
epoch: 24, Train MSE: 0.856818, Train CE:0.508430, Train MMD:0.053398, Train Triplet:0.275016, Val MSE:1.002568, Val CE:0.272763, Val MMD:0.099195, Val Triplet:0.000000
epoch: 25, Train MSE: 0.821108, Train CE:0.488386, Train MMD:0.059763, Train Triplet:0.079355, Val MSE:0.964861, Val CE:0.247493, Val MMD:0.106240, Val Triplet:0.000000
epoch: 26, Train MSE: 0.799173, Train CE:0.465737, Train MMD:0.062535, Train Triplet:0.000000, Val MSE:0.922732, Val CE:0.223890, Val MMD:0.112221, Val Triplet:0.000000
epoch: 27, Train MSE: 0.768269, Train CE:0.439162, Train MMD:0.067520, Train Triplet:0.000000, Val MSE:0.886716, Val CE:0.202920, Val MMD:0.118850, Val Triplet:0.000000
epoch: 28, Train MSE: 0.742361, Train CE:0.420479, Train MMD:0.071170, Train Triplet:0.000000, Val MSE:0.874206, Val CE:0.187020, Val MMD:0.125810, Val Triplet:0.000000
epoch: 29, Train MSE: 0.703213, Train CE:0.396120, Train MMD:0.076732, Train Triplet:0.000000, Val MSE:0.815745, Val CE:0.170584, Val MMD:0.136070, Val Triplet:0.000000
epoch: 30, Train MSE: 0.697409, Train CE:0.370824, Train MMD:0.079597, Train Triplet:0.000000, Val MSE:0.800992, Val CE:0.158573, Val MMD:0.141007, Val Triplet:0.000000
epoch: 31, Train MSE: 0.698394, Train CE:0.360981, Train MMD:0.083515, Train Triplet:0.000000, Val MSE:0.773608, Val CE:0.145948, Val MMD:0.148560, Val Triplet:0.000000
epoch: 32, Train MSE: 0.645243, Train CE:0.350659, Train MMD:0.087798, Train Triplet:0.000000, Val MSE:0.738813, Val CE:0.134604, Val MMD:0.154838, Val Triplet:0.000000
epoch: 33, Train MSE: 0.653774, Train CE:0.336946, Train MMD:0.092600, Train Triplet:0.000000, Val MSE:0.710604, Val CE:0.123899, Val MMD:0.164796, Val Triplet:0.000000
epoch: 34, Train MSE: 0.611544, Train CE:0.329403, Train MMD:0.095411, Train Triplet:0.000000, Val MSE:0.675727, Val CE:0.114905, Val MMD:0.166134, Val Triplet:0.000000
epoch: 35, Train MSE: 0.588178, Train CE:0.318189, Train MMD:0.099869, Train Triplet:0.000000, Val MSE:0.650858, Val CE:0.106611, Val MMD:0.170450, Val Triplet:0.000000
epoch: 36, Train MSE: 0.581114, Train CE:0.293050, Train MMD:0.105754, Train Triplet:0.000000, Val MSE:0.626301, Val CE:0.100030, Val MMD:0.183883, Val Triplet:0.000000
epoch: 37, Train MSE: 0.528527, Train CE:0.288576, Train MMD:0.109656, Train Triplet:0.000000, Val MSE:0.623526, Val CE:0.093528, Val MMD:0.191924, Val Triplet:0.000000
epoch: 38, Train MSE: 0.542776, Train CE:0.268232, Train MMD:0.113588, Train Triplet:0.000000, Val MSE:0.584256, Val CE:0.087449, Val MMD:0.198695, Val Triplet:0.000000
epoch: 39, Train MSE: 0.516768, Train CE:0.260136, Train MMD:0.118198, Train Triplet:0.000000, Val MSE:0.569452, Val CE:0.081486, Val MMD:0.205788, Val Triplet:0.000000
epoch: 40, Train MSE: 0.515810, Train CE:0.251297, Train MMD:0.120939, Train Triplet:0.000000, Val MSE:0.555169, Val CE:0.076726, Val MMD:0.213889, Val Triplet:0.000000
epoch: 41, Train MSE: 0.473201, Train CE:0.241383, Train MMD:0.125180, Train Triplet:0.000000, Val MSE:0.533468, Val CE:0.071355, Val MMD:0.220140, Val Triplet:0.000000
epoch: 42, Train MSE: 0.471791, Train CE:0.221302, Train MMD:0.129934, Train Triplet:0.000000, Val MSE:0.519729, Val CE:0.065945, Val MMD:0.228986, Val Triplet:0.000000
epoch: 43, Train MSE: 0.447122, Train CE:0.219150, Train MMD:0.133975, Train Triplet:0.000000, Val MSE:0.504781, Val CE:0.060899, Val MMD:0.235820, Val Triplet:0.000000
epoch: 44, Train MSE: 0.462016, Train CE:0.202503, Train MMD:0.138383, Train Triplet:0.000000, Val MSE:0.485206, Val CE:0.056864, Val MMD:0.243238, Val Triplet:0.000000
epoch: 45, Train MSE: 0.445410, Train CE:0.194558, Train MMD:0.140926, Train Triplet:0.000000, Val MSE:0.471179, Val CE:0.053545, Val MMD:0.247435, Val Triplet:0.000000
epoch: 46, Train MSE: 0.431894, Train CE:0.179477, Train MMD:0.146665, Train Triplet:0.000000, Val MSE:0.460124, Val CE:0.049375, Val MMD:0.253763, Val Triplet:0.000000
epoch: 47, Train MSE: 0.405198, Train CE:0.176148, Train MMD:0.151741, Train Triplet:0.000000, Val MSE:0.442013, Val CE:0.045936, Val MMD:0.257959, Val Triplet:0.000000
epoch: 48, Train MSE: 0.412340, Train CE:0.164865, Train MMD:0.152744, Train Triplet:0.000000, Val MSE:0.432562, Val CE:0.042684, Val MMD:0.261378, Val Triplet:0.000000
epoch: 49, Train MSE: 0.394511, Train CE:0.154074, Train MMD:0.153940, Train Triplet:0.000000, Val MSE:0.419789, Val CE:0.039975, Val MMD:0.268954, Val Triplet:0.000000
epoch: 50, Train MSE: 0.389618, Train CE:0.148010, Train MMD:0.156786, Train Triplet:0.000000, Val MSE:0.412648, Val CE:0.037764, Val MMD:0.272585, Val Triplet:0.000000
epoch: 51, Train MSE: 0.373980, Train CE:0.137383, Train MMD:0.158956, Train Triplet:0.000000, Val MSE:0.405750, Val CE:0.035162, Val MMD:0.274182, Val Triplet:0.000000
epoch: 52, Train MSE: 0.382556, Train CE:0.129682, Train MMD:0.160756, Train Triplet:0.000000, Val MSE:0.389312, Val CE:0.033205, Val MMD:0.275872, Val Triplet:0.000000
epoch: 53, Train MSE: 0.372261, Train CE:0.118595, Train MMD:0.164162, Train Triplet:0.000000, Val MSE:0.380498, Val CE:0.031356, Val MMD:0.279371, Val Triplet:0.000000
epoch: 54, Train MSE: 0.354348, Train CE:0.118539, Train MMD:0.161454, Train Triplet:0.000000, Val MSE:0.375132, Val CE:0.029876, Val MMD:0.280334, Val Triplet:0.000000
epoch: 55, Train MSE: 0.362609, Train CE:0.106712, Train MMD:0.162666, Train Triplet:0.000000, Val MSE:0.360660, Val CE:0.028245, Val MMD:0.283962, Val Triplet:0.000000
epoch: 56, Train MSE: 0.332550, Train CE:0.101424, Train MMD:0.164010, Train Triplet:0.000000, Val MSE:0.357036, Val CE:0.027020, Val MMD:0.286769, Val Triplet:0.000000
epoch: 57, Train MSE: 0.343598, Train CE:0.094292, Train MMD:0.165039, Train Triplet:0.000000, Val MSE:0.347603, Val CE:0.025643, Val MMD:0.287416, Val Triplet:0.000000
epoch: 58, Train MSE: 0.332704, Train CE:0.089289, Train MMD:0.170382, Train Triplet:0.000000, Val MSE:0.339110, Val CE:0.024327, Val MMD:0.289120, Val Triplet:0.000000
epoch: 59, Train MSE: 0.326047, Train CE:0.082333, Train MMD:0.169228, Train Triplet:0.000000, Val MSE:0.334643, Val CE:0.023422, Val MMD:0.291922, Val Triplet:0.000000
epoch: 60, Train MSE: 0.319145, Train CE:0.074661, Train MMD:0.171072, Train Triplet:0.000000, Val MSE:0.329001, Val CE:0.022174, Val MMD:0.292877, Val Triplet:0.000000
epoch: 61, Train MSE: 0.317324, Train CE:0.071515, Train MMD:0.169720, Train Triplet:0.000000, Val MSE:0.314829, Val CE:0.021450, Val MMD:0.295275, Val Triplet:0.000000
epoch: 62, Train MSE: 0.300437, Train CE:0.065381, Train MMD:0.169319, Train Triplet:0.000000, Val MSE:0.307670, Val CE:0.020439, Val MMD:0.296474, Val Triplet:0.000000
epoch: 63, Train MSE: 0.310374, Train CE:0.061846, Train MMD:0.170882, Train Triplet:0.000000, Val MSE:0.305324, Val CE:0.019387, Val MMD:0.297164, Val Triplet:0.000000
epoch: 64, Train MSE: 0.304702, Train CE:0.055930, Train MMD:0.172602, Train Triplet:0.000000, Val MSE:0.296924, Val CE:0.018954, Val MMD:0.296282, Val Triplet:0.000000
epoch: 65, Train MSE: 0.289072, Train CE:0.053206, Train MMD:0.175228, Train Triplet:0.000000, Val MSE:0.291779, Val CE:0.018209, Val MMD:0.298676, Val Triplet:0.000000
epoch: 66, Train MSE: 0.291291, Train CE:0.049351, Train MMD:0.173042, Train Triplet:0.051202, Val MSE:0.331632, Val CE:0.017215, Val MMD:0.303970, Val Triplet:0.000000
epoch: 67, Train MSE: 0.324595, Train CE:0.050247, Train MMD:0.177547, Train Triplet:0.036603, Val MSE:0.400500, Val CE:0.017328, Val MMD:0.312092, Val Triplet:0.000000
epoch: 68, Train MSE: 0.404565, Train CE:0.052733, Train MMD:0.181707, Train Triplet:0.074067, Val MSE:0.492848, Val CE:0.018155, Val MMD:0.311098, Val Triplet:0.000000
epoch: 69, Train MSE: 0.443391, Train CE:0.049579, Train MMD:0.185514, Train Triplet:0.000000, Val MSE:0.517920, Val CE:0.020125, Val MMD:0.307053, Val Triplet:0.000000
epoch: 70, Train MSE: 0.488858, Train CE:0.048520, Train MMD:0.181351, Train Triplet:0.000000, Val MSE:0.575113, Val CE:0.021520, Val MMD:0.299402, Val Triplet:0.000000
epoch: 71, Train MSE: 0.510251, Train CE:0.046745, Train MMD:0.177029, Train Triplet:0.000000, Val MSE:0.593348, Val CE:0.020866, Val MMD:0.293900, Val Triplet:0.000000
epoch: 72, Train MSE: 0.520220, Train CE:0.042932, Train MMD:0.179273, Train Triplet:0.000000, Val MSE:0.578711, Val CE:0.019889, Val MMD:0.290463, Val Triplet:0.961006
epoch: 73, Train MSE: 0.498872, Train CE:0.040452, Train MMD:0.175850, Train Triplet:0.000000, Val MSE:0.526316, Val CE:0.018405, Val MMD:0.288795, Val Triplet:0.618123
epoch: 74, Train MSE: 0.468919, Train CE:0.039321, Train MMD:0.176845, Train Triplet:0.164099, Val MSE:0.489453, Val CE:0.015090, Val MMD:0.331555, Val Triplet:0.000000
epoch: 75, Train MSE: 0.442629, Train CE:0.037138, Train MMD:0.198308, Train Triplet:0.000000, Val MSE:0.532068, Val CE:0.012848, Val MMD:0.369472, Val Triplet:0.000000
Learning rate updated: 0.00095
epoch: 76, Train MSE: 0.501283, Train CE:0.034285, Train MMD:0.216865, Train Triplet:0.000000, Val MSE:0.458937, Val CE:0.013224, Val MMD:0.383468, Val Triplet:0.000000
epoch: 77, Train MSE: 0.498181, Train CE:0.046828, Train MMD:0.222873, Train Triplet:0.000000, Val MSE:0.374655, Val CE:0.097792, Val MMD:0.387046, Val Triplet:0.000000
epoch: 78, Train MSE: 0.440139, Train CE:0.229330, Train MMD:0.222707, Train Triplet:0.645754, Val MSE:0.336715, Val CE:0.072435, Val MMD:0.399708, Val Triplet:0.000000
epoch: 79, Train MSE: 0.432982, Train CE:0.093984, Train MMD:0.228339, Train Triplet:0.386485, Val MSE:0.321004, Val CE:0.027903, Val MMD:0.417209, Val Triplet:0.000000
epoch: 80, Train MSE: 0.422905, Train CE:0.109656, Train MMD:0.234817, Train Triplet:0.000000, Val MSE:0.370223, Val CE:0.032383, Val MMD:0.432995, Val Triplet:0.000000
epoch: 81, Train MSE: 0.501243, Train CE:0.135807, Train MMD:0.239114, Train Triplet:0.000000, Val MSE:0.393682, Val CE:0.036718, Val MMD:0.442765, Val Triplet:0.000000
epoch: 82, Train MSE: 0.508758, Train CE:0.148967, Train MMD:0.244801, Train Triplet:0.168574, Val MSE:0.390862, Val CE:0.033805, Val MMD:0.447480, Val Triplet:0.000000
epoch: 83, Train MSE: 0.444657, Train CE:0.127055, Train MMD:0.246698, Train Triplet:0.098790, Val MSE:0.414832, Val CE:0.027016, Val MMD:0.449841, Val Triplet:0.000000
epoch: 84, Train MSE: 0.412641, Train CE:0.092607, Train MMD:0.250390, Train Triplet:0.000000, Val MSE:0.438578, Val CE:0.022944, Val MMD:0.451888, Val Triplet:0.000000
epoch: 85, Train MSE: 0.443813, Train CE:0.077078, Train MMD:0.247073, Train Triplet:0.000000, Val MSE:0.444062, Val CE:0.020862, Val MMD:0.454111, Val Triplet:0.000000
epoch: 86, Train MSE: 0.460978, Train CE:0.071729, Train MMD:0.247274, Train Triplet:0.000000, Val MSE:0.441151, Val CE:0.019739, Val MMD:0.456153, Val Triplet:0.000000
Learning rate updated: 0.0009025
epoch: 87, Train MSE: 0.441415, Train CE:0.074879, Train MMD:0.241203, Train Triplet:0.000000, Val MSE:0.420998, Val CE:0.018659, Val MMD:0.457052, Val Triplet:0.000000
epoch: 88, Train MSE: 0.425693, Train CE:0.076971, Train MMD:0.245552, Train Triplet:0.000000, Val MSE:0.392952, Val CE:0.018094, Val MMD:0.458195, Val Triplet:0.000000
